timestamp,x,y,z,lv_x,lv_y,lv_z,av_x,av_y,av_z
1713352190.0152135,-9039.1279296875,6108.14404296875,17778.79296875,0.0,0.0033999999999997574,0.0,9.308558681609786e-26,-1.912988525149148e-25,-1.5890419644319478e-23
1713352190.0255527,-9043.439453125,6104.61572265625,17762.9921875,0.0,0.0033999999999993237,0.0,9.308558681609786e-26,-1.912988525149148e-25,-1.5890419644319478e-23
1713352190.0391443,-9046.9677734375,6108.927734375,17776.265625,0.0,0.00339999999999889,0.0,-9.308558681609783e-26,1.9129885251491477e-25,1.5890419644319495e-23
1713352190.0521104,-9045.7919921875,6116.76806640625,17788.904296875,0.0,0.0033999999999997574,0.0,9.308558681609786e-26,-1.912988525149148e-25,-1.5890419644319478e-23
1713352190.0645206,-9055.9833984375,6123.0400390625,17776.265625,0.0,0.0033999999999993237,0.0,-9.308558681609685e-26,1.9129885251491578e-25,1.589041964431958e-23
1713352190.0774431,-9052.4560546875,6108.927734375,17769.3125,0.0,0.0033999999999993237,0.0,-6.78420378490132e-26,1.9129885252157752e-25,4.765942601938006e-23
1713352190.0870607,-9037.5595703125,6104.61572265625,17764.255859375,0.0,0.0033999999999993237,0.0,-6.78420378490132e-26,1.9129885252157752e-25,4.765942601938006e-23
1713352190.0987864,-9039.1279296875,6127.74365234375,17781.953125,0.0,0.0033999999999993237,0.0,6.784203784901884e-26,-1.4081175458743282e-25,-4.765942601938001e-23
1713352190.112058,-9036.3837890625,6121.080078125,17787.009765625,0.0,0.0033999999999997574,0.0,-6.784203784901321e-26,2.417859504557223e-25,4.765942601938003e-23
1713352190.1241121,-9039.51953125,6127.35205078125,17771.208984375,0.0,0.0033999999999997574,0.0,-6.78420378490132e-26,1.9129885252157752e-25,4.765942601938006e-23
1713352190.131717,-9036.3837890625,6124.60791015625,17765.521484375,0.0,0.0033999999999997574,0.0,-6.78420378490132e-26,1.9129885252157752e-25,4.765942601938006e-23
1713352190.145283,-9039.912109375,6122.255859375,17785.11328125,0.0,0.0033999999999997574,0.0,-6.784203784901321e-26,2.417859504557223e-25,4.765942601938003e-23
1713352190.1552448,-9039.1279296875,6129.31201171875,17756.671875,0.0,0.0033999999999997574,0.0,-6.784203784901321e-26,2.417859504557223e-25,4.765942601938003e-23
1713352190.1688445,-9037.16796875,6136.759765625,17763.625,0.0,0.00339999999999889,0.0,-6.784203784901312e-26,2.4178595045572256e-25,4.765942601938009e-23
1713352190.1793041,-9038.7353515625,6127.74365234375,17762.361328125,0.0,0.0033999999999997574,0.0,7.888609052204004e-27,9.032465665328829e-26,4.7659426019380015e-23
1713352190.1907463,-9037.5595703125,6133.23193359375,17764.255859375,0.0,0.0033999999999997574,0.0,7.888609052204004e-27,9.032465665328829e-26,4.7659426019380015e-23
1713352190.2036958,-9037.16796875,6143.81591796875,17780.689453125,0.0,0.0033999999999993237,0.0,7.888609052204004e-27,9.032465665328829e-26,4.7659426019380015e-23
1713352190.2177973,-9028.1513671875,6144.599609375,17766.15234375,0.0,0.0033999999999997574,0.0,-7.888609052204015e-27,-9.032465665328831e-26,-4.765942601938e-23
1713352190.2277267,-9028.935546875,6143.03173828125,17772.47265625,0.0,0.0033999999999997574,0.0,-7.888609052204015e-27,-9.032465665328831e-26,-4.765942601938e-23
1713352190.2400167,-9039.1279296875,6142.6396484375,17766.15234375,0.0,0.0033999999999997574,0.0,-7.888609052204015e-27,-9.032465665328831e-26,-4.765942601938e-23
1713352190.252416,-9024.6240234375,6143.81591796875,17757.3046875,0.0,0.0033999999999997574,0.0,6.784203784902449e-26,-1.4081175458410233e-25,-3.1768611944607953e-23
1713352190.2672687,-9022.271484375,6133.6240234375,17734.552734375,0.0,0.0033999999999997574,0.0,-4.2598488881952126e-26,1.4081175458077144e-25,1.5890419644319445e-23
1713352190.2731981,-9013.255859375,6152.0478515625,17750.984375,0.0,0.0033999999999997574,0.0,-1.1832913578315776e-25,1.9129885251824727e-25,3.176861194460804e-23
1713352190.2859683,-9017.9599609375,6157.927734375,17768.048828125,0.0,0.0033999999999997574,0.0,-7.888609052204104e-27,-1.408117545840999e-25,-3.176861194460797e-23
1713352190.297642,-9022.271484375,6152.0478515625,17755.408203125,0.0,0.0033999999999997574,0.0,-7.888609052204104e-27,-1.408117545840999e-25,-3.176861194460797e-23
1713352190.3080282,-9029.328125,6148.91162109375,17733.2890625,0.0,0.0033999999999997574,0.0,-7.888609052204104e-27,-1.408117545840999e-25,-3.176861194460797e-23
1713352190.3227057,-9020.7041015625,6163.02392578125,17737.712890625,0.0,0.0033999999999997574,0.0,-7.888609052204104e-27,-1.408117545840999e-25,-3.176861194460797e-23
1713352190.3363338,-9011.6875,6168.11962890625,17744.6640625,0.0,0.0033999999999997574,0.0,-7.888609052204104e-27,-1.408117545840999e-25,-3.176861194460797e-23
1713352190.3432806,-9012.4716796875,6174.3916015625,17735.81640625,0.0,0.0033999999999997574,0.0,9.30855868160967e-26,-9.032465664662698e-26,-1.5890419644319448e-23
1713352190.3570487,-9019.52734375,6170.86376953125,17756.671875,0.0,0.0033999999999997574,0.0,9.30855868160967e-26,-9.032465664662698e-26,-1.5890419644319448e-23
1713352190.371393,-9024.2314453125,6170.080078125,17732.65625,0.0,0.0033999999999997574,0.0,-9.308558681609138e-26,2.4178595045239196e-25,3.1768611944608006e-23
1713352190.3790715,-9018.744140625,6170.080078125,17755.408203125,0.0,0.0033999999999993237,0.0,9.30855868160914e-26,-2.4178595045239205e-25,-3.176861194460799e-23
1713352190.3913028,-9008.5517578125,6179.48779296875,17744.6640625,0.0,0.0033999999999997574,0.0,-9.308558681609138e-26,2.4178595045239196e-25,3.1768611944608006e-23
1713352190.40497,-9014.0400390625,6184.583984375,17750.353515625,0.0,0.0033999999999997574,0.0,9.30855868160914e-26,-2.4178595045239205e-25,-3.176861194460799e-23
1713352190.4176052,-9006.2001953125,6179.48779296875,17731.392578125,0.0,0.0033999999999997574,0.0,-9.308558681609138e-26,2.4178595045239196e-25,3.1768611944608006e-23
1713352190.4267411,-9014.82421875,6185.759765625,17731.392578125,0.0,0.00339999999999889,0.0,-9.308558681609138e-26,2.4178595045239196e-25,3.1768611944608006e-23
1713352190.4377315,-9015.607421875,6178.31201171875,17730.12890625,0.0,0.0033999999999995405,0.0,-9.308558681609138e-26,2.4178595045239196e-25,3.1768611944608006e-23
1713352190.4500701,-9016.0,6188.11181640625,17733.2890625,0.0,0.0033999999999997574,0.0,9.30855868160914e-26,-2.4178595045239205e-25,-3.176861194460799e-23
1713352190.4619904,-8996.3994140625,6183.7998046875,17718.12109375,0.0,0.0033999999999997574,0.0,9.30855868160914e-26,-2.4178595045239205e-25,-3.176861194460799e-23
1713352190.4717383,-9006.9833984375,6195.16796875,17714.9609375,0.0,0.0033999999999995405,0.0,9.30855868160914e-26,-2.4178595045239205e-25,-3.176861194460799e-23
1713352190.4836698,-9005.8076171875,6191.6396484375,17726.96875,0.0,0.0033999999999993237,0.0,-6.784203784901348e-26,1.4081175458743316e-25,4.765942601938006e-23
1713352190.496033,-9009.3359375,6181.83984375,17725.072265625,0.0,0.0033999999999993237,0.0,-4.259848888194112e-26,1.4081175458743316e-25,4.7659426019380027e-23
1713352190.5093048,-9001.49609375,6200.263671875,17725.705078125,0.0,0.0033999999999995405,0.0,-6.784203784901349e-26,1.9129885252157792e-25,4.765942601938003e-23
1713352190.5212932,-8997.18359375,6203.0078125,17714.328125,0.0,0.0033999999999997574,0.0,9.308558681609711e-26,-1.9129885252157796e-25,-4.765942601937997e-23
1713352190.5343044,-8990.51953125,6201.83203125,17713.064453125,0.0,0.0033999999999993237,0.0,-3.3132158019276033e-26,-1.9129885251491621e-25,-1.5890419644319478e-23
1713352190.5417123,-8998.751953125,6213.98388671875,17717.48828125,0.0,0.0033999999999997574,0.0,4.259848888194113e-26,-1.408117545874332e-25,-4.7659426019380056e-23
1713352190.5550652,-9001.8876953125,6203.7919921875,17708.640625,0.0,0.0033999999999995405,0.0,-6.784203784901347e-26,2.4178595045572265e-25,4.765942601938003e-23
1713352190.5652628,-8998.751953125,6206.14404296875,17706.11328125,0.0,0.0033999999999995405,0.0,-6.784203784901349e-26,1.9129885252157792e-25,4.765942601938003e-23
1713352190.5755608,-9001.8876953125,6200.65576171875,17737.080078125,0.0,0.0033999999999997574,0.0,4.2598488881941106e-26,-1.9129885252157798e-25,-4.7659426019380027e-23
1713352190.587948,-9005.416015625,6204.57568359375,17744.033203125,0.0,0.00339999999999889,0.0,-4.038967834730055e-25,1.3631516442918382e-24,3.336187431488284e-22
1713352190.5983288,-8998.359375,6217.90380859375,17715.59375,0.0,0.0033999999999997574,0.0,1.1832913578315868e-25,-1.408117545841017e-25,-3.176861194460799e-23
1713352190.6114483,-8986.9921875,6212.416015625,17704.849609375,0.0,0.0033999999999997574,0.0,1.1832913578315868e-25,-1.408117545841017e-25,-3.176861194460799e-23
1713352190.6247122,-9000.3193359375,6215.5517578125,17698.529296875,0.0,0.0033999999999997574,0.0,1.7354939914874784e-26,-2.922730483898669e-25,-4.7659426019380027e-23
1713352190.6351776,-8989.7353515625,6210.84765625,17687.78515625,0.0,0.0033999999999995405,0.0,-1.1832913578315866e-25,1.9129885252157727e-25,4.765942601938006e-23
1713352190.6482701,-8977.583984375,6225.74365234375,17694.736328125,0.0,0.0033999999999997574,0.0,1.1832913578315868e-25,-1.408117545841017e-25,-3.176861194460799e-23
1713352190.6576028,-8965.82421875,6224.56787109375,17702.953125,0.0,0.0033999999999997574,0.0,-4.2598488881947173e-26,2.4178595045239113e-25,3.176861194460797e-23
1713352190.671219,-8979.5439453125,6221.431640625,17712.43359375,0.0,0.0033999999999995405,0.0,1.7354939914874784e-26,-2.922730483898669e-25,-4.7659426019380027e-23
1713352190.681884,-8993.65625,6229.6640625,17709.2734375,0.0,0.0033999999999995405,0.0,-4.2598488881947173e-26,2.4178595045239113e-25,3.176861194460797e-23
1713352190.69317,-8981.111328125,6223.3916015625,17697.265625,0.0,0.0033999999999993237,0.0,-4.2598488881947173e-26,2.4178595045239113e-25,3.176861194460797e-23
1713352190.7062283,-8985.0322265625,6220.255859375,17677.671875,0.0,0.0033999999999995405,0.0,-1.1832913578315866e-25,1.9129885252157727e-25,4.765942601938006e-23
1713352190.7194295,-8990.1279296875,6235.93603515625,17690.9453125,0.0,0.0033999999999995405,0.0,9.308558681608628e-26,-9.032465665328778e-26,-4.7659426019380027e-23
1713352190.7286663,-8966.2158203125,6223.78369140625,17688.416015625,0.0,0.0033999999999997574,0.0,1.7354939914874784e-26,-2.922730483898669e-25,-4.7659426019380027e-23
1713352190.7402673,-8982.6796875,6233.19189453125,17701.689453125,0.0,0.003399999999999432,0.0,9.308558681608628e-26,-9.032465665328778e-26,-4.7659426019380027e-23
1713352190.7508948,-8992.8720703125,6235.5439453125,17687.15234375,0.0,0.0033999999999997574,0.0,-1.1832913578315866e-25,1.9129885252157727e-25,4.765942601938006e-23
1713352190.7656026,-8976.408203125,6236.7197265625,17678.9375,0.0,0.0033999999999997574,0.0,-1.1832913578315866e-25,1.9129885252157727e-25,4.765942601938006e-23
1713352190.7766943,-8977.9755859375,6235.15185546875,17682.728515625,0.0,0.0033999999999997574,0.0,9.308558681608628e-26,-9.032465665328778e-26,-4.7659426019380027e-23
1713352190.788771,-8974.83984375,6241.423828125,17687.15234375,0.0,0.0033999999999997574,0.0,1.7354939914874784e-26,-2.922730483898669e-25,-4.7659426019380027e-23
1713352190.8077362,-8983.85546875,6238.6796875,17691.576171875,0.0,0.0033999999999995405,0.0,-1.7354939914868565e-26,1.4081175458743148e-25,4.765942601938003e-23
1713352190.8124175,-8974.0556640625,6235.5439453125,17682.09765625,0.0,0.0033999999999995405,0.0,1.7354939914868565e-26,-1.4081175458743153e-25,-4.7659426019380015e-23
1713352190.82127,-8983.85546875,6239.85595703125,17663.13671875,0.0,0.0033999999999993237,0.0,-1.7354939914868565e-26,1.4081175458743148e-25,4.765942601938003e-23
1713352190.8344204,-8957.9833984375,6231.23193359375,17670.720703125,0.0,0.0033999999999995405,0.0,1.7354939914868565e-26,-1.4081175458743153e-25,-4.7659426019380015e-23
1713352190.844962,-8964.255859375,6262.19970703125,17686.521484375,0.0,0.003399999999999866,0.0,-1.7354939914868565e-26,1.4081175458743148e-25,4.765942601938003e-23
1713352190.8587976,-8965.82421875,6273.17578125,17707.376953125,0.0,0.003399999999999432,0.0,1.7354939914868565e-26,-1.4081175458743153e-25,-4.7659426019380015e-23
1713352190.8704693,-8979.1513671875,6256.31982421875,17677.041015625,0.0,0.0033999999999987816,0.0,7.88860905220388e-27,1.4081175458743176e-25,4.765942601938013e-23
1713352190.8823142,-8988.16796875,6248.8720703125,17662.50390625,0.0,0.0033999999999994863,0.0,-4.2598488881940825e-26,1.408117545841035e-25,3.176861194460797e-23
1713352190.8949122,-8955.6318359375,6258.27978515625,17663.76953125,0.0,0.0033999999999995405,0.0,-4.2598488881940825e-26,1.408117545841035e-25,3.176861194460797e-23
1713352190.903022,-8965.82421875,6259.84765625,17668.82421875,0.0,0.0033999999999994863,0.0,-4.2598488881940825e-26,1.408117545841035e-25,3.176861194460797e-23
1713352190.9176867,-8948.576171875,6270.82373046875,17696.6328125,0.0,0.0033999999999998116,0.0,1.735493991487409e-26,-9.032465664662789e-26,-1.5890419644319448e-23
1713352190.9280555,-8980.7197265625,6272.3916015625,17673.248046875,0.0,0.0033999999999993237,0.0,-4.2598488881940825e-26,1.408117545841035e-25,3.176861194460797e-23
1713352190.9418678,-8976.7998046875,6268.4716796875,17651.76171875,0.0,0.0033999999999992695,0.0,-4.2598488881940825e-26,1.408117545841035e-25,3.176861194460797e-23
1713352190.9517608,-8968.9599609375,6261.416015625,17651.12890625,0.0,0.0033999999999999473,0.0,-4.2598488881940825e-26,1.408117545841035e-25,3.176861194460797e-23
1713352190.9664924,-8955.240234375,6272.3916015625,17655.552734375,0.0,0.003399999999999459,0.0,1.735493991487409e-26,-9.032465664662789e-26,-1.5890419644319448e-23
1713352190.9844875,-8950.5361328125,6278.6640625,17649.865234375,0.0,0.003399999999999839,0.0,-5.837570698633731e-26,-3.4276014631735165e-25,-1.5890419644319448e-23
1713352190.9858868,-8960.3359375,6277.8798828125,17653.025390625,0.0,0.003399999999999283,0.0,-6.784203784901331e-26,1.4081175458743433e-25,4.765942601938003e-23
1713352190.999398,-8949.751953125,6277.8798828125,17643.544921875,0.0,0.0033999999999999404,0.0,7.888609052198188e-27,1.4081175458410346e-25,3.176861194460799e-23
1713352191.0112557,-8953.671875,6272.78369140625,17661.240234375,0.0,0.0033999999999999066,0.0,7.888609052198188e-27,1.4081175458410346e-25,3.176861194460799e-23
1713352191.0241458,-8947.3994140625,6279.83984375,17641.6484375,0.0,0.0033999999999994456,0.0,1.7354939914868553e-26,-9.032465664995872e-26,-3.176861194460797e-23
1713352191.0317261,-8952.103515625,6286.50390625,17647.96875,0.0,0.003399999999999798,0.0,7.888609052198188e-27,1.4081175458410346e-25,3.176861194460799e-23
1713352191.0540555,-8945.83203125,6295.91162109375,17647.96875,0.0,0.0033999999999995405,0.0,7.888609052198188e-27,1.4081175458410346e-25,3.176861194460799e-23
1713352191.064468,-8949.751953125,6291.599609375,17642.28125,0.0,0.0033999999999995405,0.0,7.888609052198188e-27,1.4081175458410346e-25,3.176861194460799e-23
1713352191.0715077,-8951.3193359375,6293.56005859375,17649.232421875,0.0,0.0033999999999998927,0.0,1.73549399148742e-26,-1.408117545807726e-25,-1.5890419644319448e-23
1713352191.0803876,-8940.34375,6294.34375,17632.16796875,0.0,0.003399999999999432,0.0,-6.784203784901897e-26,1.4081175458410272e-25,3.1768611944608e-23
1713352191.0903525,-8938.775390625,6301.39990234375,17651.12890625,0.0,0.0033999999999998116,0.0,9.308558681608572e-26,-1.9129885251824752e-25,-3.176861194460799e-23
1713352191.1031358,-8945.439453125,6301.39990234375,17644.80859375,0.0,0.0033999999999995405,0.0,9.308558681608572e-26,-1.9129885251824752e-25,-3.176861194460799e-23
1713352191.1165516,-8939.16796875,6302.18359375,17633.43359375,0.0,0.003399999999999866,0.0,-6.784203784901331e-26,2.417859504557231e-25,4.7659426019380074e-23
1713352191.1289892,-8938.3837890625,6305.31982421875,17633.43359375,0.0,0.003399999999999432,0.0,4.259848888194661e-26,-1.912988525215784e-25,-4.7659426019380045e-23
1713352191.1416514,-8936.0322265625,6303.35986328125,17634.697265625,0.0,0.0033999999999998116,0.0,-6.784203784901897e-26,1.4081175458410272e-25,3.1768611944608e-23
1713352191.150012,-8932.50390625,6318.255859375,17678.3046875,0.0,0.0033999999999997574,0.0,-6.784203784901897e-26,1.4081175458410272e-25,3.1768611944608e-23
1713352191.1608531,-8938.3837890625,6306.10400390625,17647.96875,0.0,0.0033999999999995405,0.0,-6.784203784901331e-26,2.417859504557231e-25,4.7659426019380074e-23
1713352191.1763394,-8934.4638671875,6313.94384765625,17657.44921875,0.0,0.003400000000000191,0.0,2.524354896706672e-25,-5.048709793614251e-25,-9.530701912518163e-23
1713352191.1864645,-8951.7119140625,6308.84765625,17636.59375,0.0,0.003399999999999866,0.0,4.259848888194669e-26,-2.4178595045238957e-25,-3.1768611944607953e-23
1713352191.195558,-8946.6162109375,6311.591796875,17620.79296875,0.0,0.0033999999999995405,0.0,-4.25984888819467e-26,2.417859504523895e-25,3.176861194460797e-23
1713352191.2103465,-8934.4638671875,6315.11962890625,17617.0,0.0,0.0033999999999995405,0.0,4.259848888194669e-26,-2.4178595045238957e-25,-3.1768611944607953e-23
1713352191.2215202,-8935.6396484375,6321.0,17616.369140625,0.0,0.003399999999999432,0.0,4.259848888194669e-26,-2.4178595045238957e-25,-3.1768611944607953e-23
1713352191.23357,-8930.1513671875,6328.0556640625,17631.537109375,0.0,0.0033999999999995405,0.0,4.259848888194669e-26,-2.4178595045238957e-25,-3.1768611944607953e-23
1713352191.2467172,-8921.919921875,6324.919921875,17621.42578125,0.0,0.0033999999999997574,0.0,-4.25984888819467e-26,2.417859504523895e-25,3.176861194460797e-23
1713352191.2559304,-8941.1279296875,6313.15966796875,17606.888671875,0.0,0.0033999999999999742,0.0,-4.25984888819467e-26,2.417859504523895e-25,3.176861194460797e-23
1713352191.2666123,-8932.8955078125,6313.94384765625,17605.625,0.0,0.0033999999999993237,0.0,4.259848888194669e-26,-2.4178595045238957e-25,-3.1768611944607953e-23
1713352191.2792416,-8918.0,6328.83984375,17623.3203125,0.0,0.0033999999999997574,0.0,-6.784203784901924e-26,2.4178595045239173e-25,3.1768611944607977e-23
1713352191.2923002,-8925.83984375,6328.44775390625,17614.47265625,0.0,0.0033999999999999742,0.0,6.78420378490307e-26,-2.4178595045239177e-25,-3.176861194460801e-23
1713352191.3038805,-8928.583984375,6330.7998046875,17639.751953125,0.0,0.0033999999999997574,0.0,6.78420378490307e-26,-2.4178595045239177e-25,-3.176861194460801e-23
1713352191.3137348,-8923.4873046875,6330.7998046875,17618.896484375,0.0,0.0033999999999999742,0.0,6.784203784901933e-26,-1.9129885250825706e-25,1.589120850522469e-23
1713352191.3415186,-8922.7041015625,6325.31201171875,17608.78515625,0.0,0.0033999999999999742,0.0,-4.259848888194132e-26,2.4178595045239173e-25,3.176861194460797e-23
1713352191.3419697,-8904.279296875,6338.248046875,17599.3046875,0.0,0.0034000000000006247,0.0,-1.5146129380236082e-25,6.563322731538691e-25,4.7647198675349054e-23
1713352191.3474169,-8926.6240234375,6340.2080078125,17614.47265625,0.0,0.0033999999999999742,0.0,-7.888609052192091e-27,-2.4178595044906076e-25,-1.5890419644319428e-23
1713352191.3607326,-8922.7041015625,6345.69580078125,17625.849609375,0.0,0.0033999999999993237,0.0,-1.7354939914880297e-26,2.417859504490607e-25,1.5890419644319437e-23
1713352191.3720567,-8939.16796875,6343.73583984375,17612.576171875,0.0,0.003399999999999107,0.0,7.573064690126233e-26,4.0389678348315066e-25,4.7672442224316215e-23
1713352191.3839517,-8912.51171875,6355.49560546875,17617.6328125,0.0,0.0033999999999997574,0.0,-3.3132158019264444e-26,-1.4081175458077114e-25,-1.589041964431944e-23
1713352191.3963237,-8908.9833984375,6350.0078125,17606.888671875,0.0,0.0033999999999997574,0.0,-3.3132158019264444e-26,-1.4081175458077114e-25,-1.589041964431944e-23
1713352191.406537,-8919.9599609375,6351.57568359375,17625.849609375,0.0,0.0033999999999993237,0.0,3.3132158019264456e-26,1.4081175458077111e-25,1.5890419644319457e-23
1713352191.420879,-8915.6474609375,6350.0078125,17592.984375,0.0,0.0033999999999993237,0.0,3.3132158019264456e-26,1.4081175458077111e-25,1.5890419644319457e-23
1713352191.4322817,-8923.8798828125,6342.95166015625,17592.984375,0.0,0.0033999999999997574,0.0,-3.3132158019264444e-26,-1.4081175458077114e-25,-1.589041964431944e-23
1713352191.44701,-8908.591796875,6347.263671875,17591.720703125,0.0,0.0033999999999995405,0.0,-3.3132158019264444e-26,-1.4081175458077114e-25,-1.589041964431944e-23
1713352191.4562068,-8913.2958984375,6357.84765625,17596.77734375,0.0,0.0033999999999997574,0.0,3.3132158019264456e-26,1.4081175458077111e-25,1.5890419644319457e-23
1713352191.468089,-8910.943359375,6357.06396484375,17586.033203125,0.0,0.0033999999999997574,0.0,-3.3132158019264444e-26,-1.4081175458077114e-25,-1.589041964431944e-23
1713352191.478301,-8901.5361328125,6370.0,17598.041015625,0.0,0.0033999999999999742,0.0,-6.784203784901365e-26,1.4081175458743263e-25,4.765942601938006e-23
1713352191.4935546,-8905.84765625,6364.11962890625,17592.353515625,0.0,0.0033999999999993237,0.0,-7.888609052192158e-27,-1.4081175458077088e-25,-1.5890419644319448e-23
1713352191.5035696,-8906.240234375,6373.1357421875,17589.193359375,0.0,0.0033999999999995405,0.0,7.888609052192181e-27,1.4081175458077088e-25,1.5890419644319466e-23
1713352191.5111077,-8921.919921875,6357.84765625,17602.46484375,0.0,0.0033999999999995405,0.0,7.888609052192181e-27,1.4081175458077088e-25,1.5890419644319466e-23
1713352191.5265248,-8903.103515625,6375.095703125,17574.65625,0.0,0.0033999999999999742,0.0,-7.888609052192158e-27,-1.4081175458077088e-25,-1.5890419644319448e-23
1713352191.5373952,-8905.84765625,6355.10400390625,17573.392578125,0.0,0.0033999999999993237,0.0,7.888609052192181e-27,1.4081175458077088e-25,1.5890419644319466e-23
1713352191.5507977,-8892.1279296875,6368.431640625,17583.50390625,0.0,0.0033999999999997574,0.0,-7.888609052192158e-27,-1.4081175458077088e-25,-1.5890419644319448e-23
1713352191.558627,-8903.8876953125,6371.56787109375,17566.44140625,0.0,0.0033999999999999742,0.0,7.888609052192181e-27,1.4081175458077088e-25,1.5890419644319466e-23
1713352191.5720162,-8898.0078125,6383.7197265625,17580.345703125,0.0,0.0033999999999995405,0.0,-7.888609052192158e-27,-1.4081175458077088e-25,-1.5890419644319448e-23
1713352191.5827124,-8892.51953125,6377.83984375,17577.185546875,0.0,0.0033999999999993237,0.0,-7.888609052192158e-27,-1.4081175458077088e-25,-1.5890419644319448e-23
1713352191.6002166,-8896.83203125,6384.50390625,17595.513671875,0.0,0.0033999999999993237,0.0,-6.784203784901371e-26,1.4081175458743286e-25,4.765942601938003e-23
1713352191.6074362,-8893.6953125,6395.47998046875,17589.82421875,0.0,0.0033999999999993237,0.0,4.2598488881947007e-26,-9.032465665328813e-26,-4.765942601938004e-23
1713352191.6204057,-8903.8876953125,6379.015625,17584.13671875,0.0,0.003400000000000191,0.0,-3.3132158019281434e-26,-1.408117545874329e-25,-4.765942601938001e-23
1713352191.6309106,-8901.5361328125,6377.44775390625,17567.705078125,0.0,0.0033999999999993237,0.0,5.837570698634818e-26,9.032465665328812e-26,4.765942601938003e-23
1713352191.642387,-8886.6396484375,6389.99169921875,17563.28125,0.0,0.0033999999999997574,0.0,-3.3132158019281434e-26,-1.408117545874329e-25,-4.765942601938001e-23
1713352191.6548486,-8883.8955078125,6408.02392578125,17572.76171875,0.0,0.0033999999999993237,0.0,-3.3132158019281434e-26,-1.408117545874329e-25,-4.765942601938001e-23
1713352191.6650608,-8883.111328125,6386.07177734375,17576.552734375,0.0,0.0033999999999993237,0.0,-3.3132158019281434e-26,-1.408117545874329e-25,-4.765942601938001e-23
1713352191.6783998,-8879.9755859375,6390.77587890625,17538.0,0.0,0.003400000000000191,0.0,5.837570698634818e-26,9.032465665328812e-26,4.765942601938003e-23
1713352191.6912124,-8905.84765625,6390.77587890625,17557.59375,0.0,0.0033999999999993237,0.0,4.2598488881947007e-26,-9.032465665328813e-26,-4.765942601938004e-23
1713352191.7022371,-8883.50390625,6402.14404296875,17576.552734375,0.0,0.00339999999999889,0.0,-4.2598488881941364e-26,9.032465665328594e-26,4.7659426019380027e-23
1713352191.7128832,-8890.16796875,6402.927734375,17577.81640625,0.0,0.0033999999999993237,0.0,-4.2598488881941364e-26,9.032465665328594e-26,4.7659426019380027e-23
1713352191.7263658,-8874.4873046875,6406.06396484375,17560.12109375,0.0,0.0033999999999993237,0.0,4.2598488881941353e-26,-9.032465665328596e-26,-4.765942601938001e-23
1713352191.73989,-8878.7998046875,6401.751953125,17570.865234375,0.0,0.0033999999999993237,0.0,4.2598488881941353e-26,-9.032465665328596e-26,-4.765942601938001e-23
1713352191.748343,-8891.34375,6406.06396484375,17547.48046875,0.0,0.0033999999999997574,0.0,-4.2598488881941364e-26,9.032465665328594e-26,4.7659426019380027e-23
1713352191.7588806,-8890.5595703125,6408.8076171875,17547.48046875,0.0,0.0033999999999993237,0.0,4.2598488881941353e-26,-9.032465665328596e-26,-4.765942601938001e-23
1713352191.770992,-8883.111328125,6429.583984375,17548.744140625,0.0,0.0033999999999993237,0.0,-4.2598488881941364e-26,9.032465665328594e-26,4.7659426019380027e-23
