timestamp,x,y,z,lv_x,lv_y,lv_z,av_x,av_y,av_z
1713351809.141089,-9060.6875,6137.5439453125,17778.79296875,0.0,0.0033999999999997574,0.0,-9.288853673336131e-26,1.4081165129357843e-25,4.7558451823511755e-23
1713351809.1442351,-9058.7275390625,6151.65576171875,17759.83203125,0.0,0.0033999999999995405,0.0,9.288853673336131e-26,-1.4081165129357848e-25,-4.755845182351174e-23
1713351809.1481524,-9069.3115234375,6145.3837890625,17781.953125,0.0,0.0033999999999995405,0.0,4.240143879921033e-26,-1.4081165114436327e-25,6.658242419859535e-22
1713351809.1532953,-9053.6318359375,6148.52001953125,17778.16015625,5.551115123125783e-14,0.0033999999999995405,0.0,-4.240143879921593e-26,1.91298749227721e-25,4.7558451823511743e-23
1713351809.1958632,-9066.5673828125,6139.11181640625,17766.78515625,0.0,0.0033999999999995405,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.1961877,-9061.86328125,6153.61572265625,17780.056640625,0.0,0.0033999999999995405,0.0,-4.240143879921593e-26,1.91298749227721e-25,4.7558451823511743e-23
1713351809.196248,-9070.4873046875,6148.1279296875,17764.255859375,0.0,0.0033999999999995405,0.0,-4.240143879921593e-26,1.91298749227721e-25,4.7558451823511743e-23
1713351809.1963036,-9057.943359375,6163.02392578125,17765.521484375,0.0,0.0033999999999997574,0.0,-4.240143879921593e-26,1.91298749227721e-25,4.7558451823511743e-23
1713351809.1965294,-9047.359375,6163.8076171875,17761.728515625,5.551115123125783e-14,0.0033999999999993237,0.0,-4.240143879921593e-26,1.91298749227721e-25,4.7558451823511743e-23
1713351809.1967797,-9065.7841796875,6143.81591796875,17766.78515625,0.0,0.0033999999999997574,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.1973236,-9056.767578125,6158.31982421875,17759.201171875,0.0,0.0033999999999997574,0.0,-4.240143879921593e-26,1.91298749227721e-25,4.7558451823511743e-23
1713351809.2040343,-9057.5517578125,6151.65576171875,17766.78515625,0.0,0.0033999999999995405,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.2104194,-9057.16015625,6164.98388671875,17783.849609375,0.0,0.0033999999999997574,0.0,-4.240143879921593e-26,1.91298749227721e-25,4.7558451823511743e-23
1713351809.2167604,-9058.3359375,6166.5517578125,17776.265625,0.0,0.0033999999999997574,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.2188892,-9056.767578125,6163.8076171875,17776.265625,0.0,0.0033999999999997574,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.226775,-9045.3994140625,6158.7119140625,17769.9453125,0.0,0.0033999999999997574,0.0,-4.240143879921593e-26,1.91298749227721e-25,4.7558451823511743e-23
1713351809.2344089,-9050.49609375,6165.76806640625,17767.416015625,0.0,0.0033999999999997574,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.2397997,-9057.16015625,6164.591796875,17779.42578125,0.0,0.0033999999999995405,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.2460234,-9063.82421875,6157.14404296875,17759.201171875,0.0,0.0033999999999995405,0.0,-4.240143879921593e-26,1.91298749227721e-25,4.7558451823511743e-23
1713351809.252846,-9051.671875,6160.671875,17768.048828125,0.0,0.0033999999999997574,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.2598403,-9043.439453125,6159.8876953125,17726.96875,0.0,0.0033999999999997574,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.2631674,-9051.671875,6167.72802734375,17775.0,0.0,0.0033999999999997574,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.269539,-9054.416015625,6170.86376953125,17766.15234375,0.0,0.0033999999999993237,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.2760084,-9049.7119140625,6175.17578125,17742.76953125,0.0,0.0033999999999993237,0.0,-4.240143879921593e-26,1.91298749227721e-25,4.7558451823511743e-23
1713351809.2805305,-9045.0078125,6172.0400390625,17767.416015625,0.0,0.0033999999999997574,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.2885995,-9060.2958984375,6168.51171875,17772.47265625,0.0,0.0033999999999993237,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.2949455,-9037.5595703125,6170.080078125,17774.369140625,0.0,0.0033999999999993237,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.300044,-9050.49609375,6168.90380859375,17757.9375,0.0,0.0033999999999997574,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.3068538,-9045.3994140625,6175.56787109375,17761.09765625,0.0,0.0033999999999993237,0.0,-4.240143879921593e-26,1.91298749227721e-25,4.7558451823511743e-23
1713351809.3136513,-9055.2001953125,6166.94384765625,17760.46484375,0.0,0.0033999999999997574,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.3190405,-9050.8876953125,6174.3916015625,17745.296875,0.0,0.0033999999999995405,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.3254676,-9049.7119140625,6180.27197265625,17757.9375,0.0,0.0033999999999995405,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.3320198,-9033.6396484375,6168.90380859375,17757.3046875,0.0,0.0033999999999997574,0.0,-4.240143879921593e-26,1.91298749227721e-25,4.7558451823511743e-23
1713351809.3384848,-9050.49609375,6180.6640625,17756.671875,0.0,0.0033999999999997574,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.3435833,-9046.18359375,6184.583984375,17746.560546875,0.0,0.0033999999999995405,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.349224,-9044.2236328125,6175.9599609375,17749.087890625,0.0,0.0033999999999995405,0.0,-4.240143879921593e-26,1.91298749227721e-25,4.7558451823511743e-23
1713351809.3558547,-9034.423828125,6193.99169921875,17760.46484375,0.0,0.0033999999999993237,0.0,-4.240143879921593e-26,1.91298749227721e-25,4.7558451823511743e-23
1713351809.3598979,-9048.927734375,6188.50390625,17739.609375,0.0,0.0033999999999993237,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.3658433,-9045.3994140625,6190.85595703125,17757.9375,0.0,0.0033999999999993237,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.3730114,-9043.0478515625,6179.095703125,17745.9296875,0.0,0.0033999999999995405,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.381137,-9039.51953125,6186.93603515625,17743.400390625,0.0,0.0033999999999995405,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.3875737,-9042.65625,6185.36767578125,17756.671875,0.0,0.003399999999999649,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.3925793,-9055.591796875,6190.07177734375,17751.6171875,0.0,0.0033999999999997574,0.0,-4.240143879921593e-26,1.91298749227721e-25,4.7558451823511743e-23
1713351809.3977413,-9037.16796875,6188.50390625,17750.984375,0.0,0.003399999999999649,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.4038973,-9042.263671875,6186.15185546875,17741.50390625,0.0,0.003399999999999649,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.4090168,-9050.103515625,6186.93603515625,17726.3359375,0.0,0.003399999999999649,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.415645,-9033.248046875,6201.43994140625,17728.232421875,0.0,0.003399999999999649,0.0,-4.240143879921593e-26,1.91298749227721e-25,4.7558451823511743e-23
1713351809.4255588,-9037.16796875,6185.36767578125,17742.13671875,0.0,0.0033999999999995405,0.0,-4.240143879921593e-26,1.91298749227721e-25,4.7558451823511743e-23
1713351809.4285572,-9036.3837890625,6199.8720703125,17734.552734375,0.0,0.0033999999999997574,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.4354246,-9041.4794921875,6194.3837890625,17733.919921875,5.551115123125783e-14,0.0033999999999995405,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.4416525,-9039.51953125,6206.14404296875,17720.017578125,0.0,0.003399999999999649,0.0,4.240143879921593e-26,-1.9129874922772108e-25,-4.7558451823511726e-23
1713351809.4472435,-9040.3037109375,6198.69580078125,17738.345703125,0.0,0.0033999999999995405,0.0,-4.240143879921593e-26,1.91298749227721e-25,4.7558451823511743e-23
1713351809.452675,-9034.8154296875,6192.81591796875,17738.345703125,0.0,0.0034000000000002995,0.0,-1.2621774483529974e-25,5.5535807730543545e-25,1.4267653876189303e-22
1713351809.4592922,-9026.583984375,6211.6318359375,17731.392578125,0.0,0.0033999999999995405,0.0,-9.288853673336072e-26,1.9129874922440777e-25,3.1705503072190296e-23
1713351809.4650471,-9043.83203125,6201.0478515625,17744.033203125,0.0,0.003399999999999866,0.0,-9.288853673336074e-26,1.912987492277237e-25,4.7558451823511743e-23
1713351809.4716465,-9026.9755859375,6209.27978515625,17726.3359375,0.0,0.003399999999999432,0.0,8.085659134928775e-27,1.91298749227721e-25,4.7558451823511767e-23
